id,level,skill,lesson,type,prompt,opt_a,opt_a_correct,opt_a_why,opt_b,opt_b_correct,opt_b_why,opt_c,opt_c_correct,opt_c_why,opt_d,opt_d_correct,opt_d_why,accepted,explanation,grammar_note,tags
a1-108,A1,grammar,sentences,mcq,"Which sentence correctly means I have already eaten?",Saya sudah makan.,true,"Correct - sudah before the verb marks a completed action.",Saya akan makan.,false,"Akan means will, marking the future.",Saya belum makan.,false,"Belum means not yet, the opposite meaning.",Saya sedang makan.,false,"Sedang marks an action in progress.",,"Sudah marks completion: Saya sudah makan - I have already eaten.",word-order,sentences
a1-109,A1,grammar,questions,mcq,"How do you ask Where is the toilet?",Di mana tandas?,true,"Correct - di mana asks where something is located.",Apa tandas?,false,"Apa asks what, not where.",Bila tandas?,false,"Bila asks when.",Berapa tandas?,false,"Berapa asks how many or how much.",,"Di mana means where; the place word follows: Di mana tandas.",question-words,questions
a1-110,A1,grammar,questions,mcq,"Which question word asks about quantity or price?",berapa,true,"Correct - berapa asks how many or how much.",mana,false,"Mana asks where.",kenapa,false,"Kenapa asks why.",bagaimana,false,"Bagaimana asks how in the sense of manner.",,"Berapa asks how many or how much: Berapa harga - how much is the price.",question-words,questions
a1-111,A1,grammar,questions,mcq,"What does the question word bila ask about?",a place,false,"A place is asked with mana.",a time,true,"Correct - bila asks when.",a person,false,"A person is asked with siapa.",a reason,false,"A reason is asked with kenapa.",,"Bila means when: Bila awak datang - when do you come.",question-words,questions
a1-112,A1,grammar,questions,mcq,"Which sentence contains a mistake?",Siapa nama awak?,false,"This is correct - what is your name.",Apa ini?,false,"This is correct - what is this.",Bila kamu pergi?,false,"This is correct - when do you go.",Mana awak nama?,true,"Correct choice - asking a name uses siapa and the word order is wrong: Siapa nama awak.",,"A name is asked with siapa, and the order is Siapa nama awak.",question-words,questions
a1-113,A1,grammar,questions,mcq,"What is the difference between kenapa and bagaimana?",They mean the same thing,false,"They ask about different things.",Kenapa asks why and bagaimana asks how,true,"Correct - kenapa for a reason, bagaimana for a manner.",Kenapa asks how and bagaimana asks why,false,"It is the other way around.",Both ask about time,false,"Time is asked with bila.",,"Kenapa asks for a reason; bagaimana asks about manner or method.",question-words,questions
a1-114,A1,grammar,questions,fill_blank,"Complete the question meaning What is your name?: ___ nama awak?",,,,,,,,,,,,,siapa,"A name is asked with siapa: Siapa nama awak.",question-words,questions
a1-115,A1,translation,questions,text,"Translate to Malay: Where do you live? (use awak)",,,,,,,,,,,,,di mana awak tinggal|awak tinggal di mana,"Di mana asks where; tinggal means to live or reside.",question-words,translation
a1-116,A1,translation,questions,text,"Translate to Malay: How much is this?",,,,,,,,,,,,,berapa harga ini|ini berapa,"Berapa harga ini asks the price of this item.",question-words,translation
a1-117,A1,grammar,questions,word_order,"Arrange to mean Why are you crying?: menangis / kenapa / awak",,,,,,,,,,,,,kenapa awak menangis,"Kenapa why begins the question: Kenapa awak menangis.",question-words,questions
a1-118,A1,grammar,questions,mcq,"How do you turn Awak suka kopi into a yes-or-no question?",Awak suka kopi?,true,"Correct - rising intonation alone, with no word change, makes a yes-no question.",Apa awak suka kopi?,false,"Adding apa makes it an open what question.",Kenapa awak suka kopi?,false,"Kenapa changes it to a why question.",Suka awak kopi?,false,"Reordering this way is not standard.",,"A yes-no question can keep the statement order; intonation or adding -kah marks it as a question.",question-words,questions
