id,level,skill,lesson,type,prompt,opt_a,opt_a_correct,opt_a_why,opt_b,opt_b_correct,opt_b_why,opt_c,opt_c_correct,opt_c_why,opt_d,opt_d_correct,opt_d_why,accepted,explanation,grammar_note,tags
b1-084,B1,affix,suffix-kan,mcq,"Which sentence is correct in context: a manager telling staff to email the report to a client?","Sila e-melkan laporan itu kepada pelanggan.",true,"Correct - e-melkan takes the report as object and -kan carries the send-to sense.","Sila e-meli laporan itu kepada pelanggan.",false,"-i would treat the report as a place receiving something, which is wrong here.","Sila e-mel laporan itu terhadap pelanggan.",false,"terhadap (towards/regarding) does not mark a recipient; kepada is needed.","Sila tere-mel laporan itu kepada pelanggan.",false,"ter- marks an accidental action and cannot form a polite command.",,"To send a thing to a recipient, -kan is used: e-melkan ... kepada pelanggan.",affix-me-kan,affix
b1-085,B1,grammar,suffix-kan,mcq,"Spot the error: which sentence is wrong?","Dia menjelaskan masalah itu kepada kami.",false,"This is correct - menjelaskan (make clear) takes masalah as object.","Pekerja itu menaikkan bendera setiap pagi.",false,"This is correct - menaikkan means to raise something.","Saya membersihi bilik tidur saya semalam.",true,"Correct - this is the error; to clean a room you use membersihkan, not membersihi.","Mereka mengembalikan buku itu ke perpustakaan.",false,"This is correct - mengembalikan means to return something.",,"membersihkan (clean something) uses -kan; membersihi is not the standard verb here.",affix-me-kan,affix
b1-086,B1,translation,suffix-kan,text,"Translate to Malay: He explained to us why the project that we planned had failed.",,,,,,,,,,,,,dia menjelaskan kepada kami mengapa projek yang kami rancang itu gagal|dia menjelaskan kepada kami kenapa projek yang kami rancang itu gagal|dia menjelaskan kepada kami sebab projek yang kami rancang gagal,"menjelaskan uses -kan; the nested yang clause kami rancang describes projek before the main verb gagal.",affix-me-kan,affix
b1-087,B1,grammar,suffix-kan,mcq,"Choose the verb that fits: Pemandu itu ___ penumpang di hadapan stesen.","menurunkan",true,"Correct - menurunkan (turun plus -kan) means to drop someone off; the passenger is what moves.","menuruni",false,"menuruni means to go down something, like menuruni tangga, not to drop a passenger.","berturun",false,"berturun is not a standard transitive verb for this meaning.","terturun",false,"terturun would imply an accidental fall and does not fit a deliberate drop-off.",,"menurunkan moves an object down or off; -i would mark a surface being descended.",affix-me-kan,affix
b1-088,B1,translation,suffix-i,text,"Translate to Malay: The committee that you lead must comply with the new rules.",,,,,,,,,,,,,jawatankuasa yang anda pimpin mesti mematuhi peraturan baharu|jawatankuasa yang kamu pimpin mesti mematuhi peraturan baru|jawatankuasa yang anda pimpin perlu mematuhi peraturan baharu,"mematuhi (patuh plus -i) takes peraturan as object; the yang clause anda pimpin describes jawatankuasa.",affix-me-i,affix
b1-089,B1,grammar,suffix-i,mcq,"-kan vs -i in context: a flood covering farmland. Which verb is correct?","Banjir itu menggenangi kawasan sawah selama tiga hari.",true,"Correct - menggenangi takes the place flooded as its object; -i marks the affected location.","Banjir itu menggenangkan kawasan sawah selama tiga hari.",false,"menggenangkan would mean to cause something to pool, not to flood a place.","Banjir itu bergenang kawasan sawah selama tiga hari.",false,"bergenang is intransitive and cannot take kawasan sawah as a direct object.","Banjir itu tergenang kawasan sawah selama tiga hari.",false,"tergenang describes water being pooled, not an action on the farmland.",,"menggenangi uses -i because the farmland is the surface acted upon by the flood.",affix-me-i,affix
b1-090,B1,grammar,suffix-i,mcq,"Spot the error: which sentence is wrong?","Pengawal itu memasuki bangunan melalui pintu belakang.",false,"This is correct - memasuki (enter) takes the building as the place entered.","Dia menghadiahkan sebuah jam kepada ibunya.",false,"This is correct - menghadiahkan means to give something as a gift.","Saya menasihatkan adik saya supaya belajar bersungguh-sungguh.",true,"Correct - this is the error; you advise a person, so menasihati is correct, not menasihatkan.","Mereka menghormati guru yang mengajar mereka.",false,"This is correct - menghormati (respect) takes the teacher as object with -i.",,"menasihati uses -i because the person is advised; menasihatkan would push a piece of advice.",affix-me-i,affix
b1-091,B1,translation,suffix-i,text,"Translate to Malay: Many tourists visit the old temple that stands near the river.",,,,,,,,,,,,,ramai pelancong mengunjungi kuil lama yang terletak berhampiran sungai|ramai pelancong mengunjungi kuil lama yang terletak dekat sungai|ramai pelancong melawati kuil lama yang berdiri berhampiran sungai,"mengunjungi uses -i for the place visited; the yang clause describes kuil lama with terletak (is located).",affix-me-i,affix
b1-092,B1,grammar,suffix-i,mcq,"Which pair correctly contrasts -kan and -i?","menghadiahkan jam means to give a watch as a gift; menghadiahi seseorang means to present someone with a gift.",true,"Correct - -kan moves the gift; -i marks the person who receives it.","menghadiahkan and menghadiahi mean exactly the same thing.",false,"They differ: -kan focuses on the gift moved, -i on the person honoured.","menghadiahi jam means to give a watch as a gift.",false,"menghadiahi takes the person, not the gift, as its object.","menghadiahkan seseorang means to receive a gift from someone.",false,"menghadiahkan does not mean to receive; the root hadiah means gift, not receiving.",,"With -kan the gift is the object; with -i the recipient is the object.",affix-me-i,affix
b1-093,B1,translation,prefix-ter,text,"Translate to Malay: This is the most expensive book that I have ever bought.",,,,,,,,,,,,,ini buku termahal yang pernah saya beli|ini ialah buku termahal yang pernah saya beli|ini adalah buku termahal yang pernah saya beli,"termahal uses ter- for the superlative; the yang clause with pernah marks past experience.",prefix-ter,affix
b1-094,B1,grammar,prefix-ter,mcq,"Spot the error: which sentence is wrong?","Kunci itu terjatuh ke dalam longkang semasa dia berlari.",false,"This is correct - terjatuh marks an accidental fall.","Dia terbaca surat yang bukan miliknya.",false,"This is correct - terbaca means read accidentally or happened to read.","Minggu depan mereka terpergi ke Langkawi untuk bercuti.",true,"Correct - this is the error; a planned future trip uses akan pergi, not ter-.","Pencuri itu tertangkap oleh polis pada malam itu.",false,"This is correct - tertangkap means got caught.",,"ter- can mark accidental actions or results, but it never marks a planned future.",prefix-ter,affix
b1-095,B1,grammar,prefix-ter,mcq,"Choose the correct sentence: a worker says the box was too heavy to lift.","Kotak itu terlalu berat sehingga tidak terangkat oleh saya.",true,"Correct - tidak terangkat expresses inability; the box could not be lifted.","Kotak itu terlalu berat sehingga tidak mengangkatkan saya.",false,"mengangkatkan reverses the roles and is ungrammatical here.","Kotak itu terlalu berat sehingga saya tidak terangkatkan.",false,"-kan does not combine with the ter- inability sense in this structure.","Kotak itu terlalu berat sehingga saya berangkat.",false,"berangkat means to depart, not to lift.",,"tidak ter- plus a root expresses inability: tidak terangkat means could not be lifted.",prefix-ter,affix
b1-096,B1,translation,prefix-ter,text,"Translate to Malay: She accidentally deleted the file that contained the report.",,,,,,,,,,,,,dia terpadam fail yang mengandungi laporan itu|dia terpadam fail yang ada laporan itu|dia tersilap memadam fail yang mengandungi laporan itu,"terpadam uses ter- for an accidental action; the yang clause describes which file.",prefix-ter,affix
b1-097,B1,grammar,prefix-ter,mcq,"What does ter- mean in: Dia terdiam apabila mendengar berita itu?","He fell silent suddenly and involuntarily.",true,"Correct - ter- here marks a sudden, unintended change of state: he became silent.","He will be silent later.",false,"ter- never marks the future.","He is the most silent person.",false,"A superlative would need an adjective like paling pendiam, not this verb.","He silenced someone else.",false,"ter- does not make a causative; that would be mendiamkan.",,"ter- can mark a sudden involuntary reaction: terdiam means to fall silent unexpectedly.",prefix-ter,affix
b1-098,B1,translation,aspect,text,"Translate to Malay: I have not finished the work because I am still waiting for the documents.",,,,,,,,,,,,,saya belum selesai kerja itu kerana saya masih menunggu dokumen|saya belum habis kerja itu kerana saya masih menunggu dokumen itu|saya belum siap kerja itu kerana masih menunggu dokumen,"belum marks not yet; masih marks an ongoing action; kerana links the reason.",aspect-markers,grammar
b1-099,B1,grammar,aspect,mcq,"Spot the error: which sentence is wrong?","Mereka sudah pernah mengunjungi muzium itu.",false,"This is correct - sudah pernah naturally emphasises a completed past experience.","Dia masih belum menerima jawapan daripada syarikat itu.",false,"This is correct - masih belum means still has not yet.","Esok kami akan sudah tiba di Pulau Pinang.",true,"Correct - this is the error; akan (future) and sudah (completed) contradict each other.","Saya sedang membaca buku yang kamu cadangkan.",false,"This is correct - sedang marks an action in progress.",,"akan marks the future and sudah marks completion, so they cannot describe the same action together.",aspect-markers,grammar
b1-100,B1,grammar,aspect,mcq,"Choose the best combination: Walaupun dia ___ berlatih keras, dia ___ memenangi pertandingan itu.","sudah ... belum",true,"Correct - sudah (already trained) contrasts with belum (not yet won), and walaupun marks the concession.","belum ... sudah",false,"This says he has not trained but has already won, which makes no sense with walaupun.","akan ... sudah",false,"akan (will) and sudah clash, and the time relation breaks down.","sedang ... akan",false,"sedang ... akan removes the concessive contrast that walaupun requires.",,"walaupun needs a real contrast: sudah berlatih (already trained) versus belum menang (not yet won).",aspect-markers,grammar
b1-101,B1,translation,conjunctions,text,"Translate to Malay: Although the test was difficult, she passed because she had studied hard.",,,,,,,,,,,,,walaupun ujian itu sukar dia lulus kerana dia telah belajar bersungguh-sungguh|meskipun ujian itu susah dia lulus kerana dia belajar bersungguh-sungguh|walaupun ujian itu sukar dia lulus kerana telah belajar dengan tekun,"walaupun marks the concession and kerana introduces the reason in the same sentence.",conjunctions,grammar
b1-102,B1,grammar,conjunctions,mcq,"Spot the error: which sentence is wrong?","Dia berlari pantas supaya tidak ketinggalan bas.",false,"This is correct - supaya marks the purpose of running fast.","Saya tidak keluar kerana hujan turun dengan lebat.",false,"This is correct - kerana introduces the reason for not going out.","Walaupun dia mahu lulus, dia belajar setiap malam.",true,"Correct - this is the error; wanting to pass is the reason for studying, so kerana fits, not walaupun.","Dia rajin, oleh sebab itu dia berjaya dalam peperiksaan.",false,"This is correct - oleh sebab itu introduces the result.",,"walaupun marks a contrast; a plain cause-and-effect link needs kerana, not walaupun.",conjunctions,grammar
b1-103,B1,grammar,conjunctions,mcq,"Choose the correct word: Kami belum tahu ___ majlis itu akan diadakan atau ditangguhkan.","sama ada",true,"Correct - sama ada ... atau means whether ... or, fitting the two unknown outcomes.","walaupun",false,"walaupun marks a concession, not a whether-or choice.","kerana",false,"kerana introduces a reason, not an unresolved alternative.","supaya",false,"supaya marks purpose and does not pair with atau here.",,"sama ada ... atau presents two alternatives: whether the event will be held or postponed.",conjunctions,grammar
b1-104,B1,translation,conjunctions,text,"Translate to Malay: He worked overtime so that his family could live comfortably.",,,,,,,,,,,,,dia bekerja lebih masa supaya keluarganya dapat hidup dengan selesa|dia bekerja lebih masa supaya keluarganya boleh hidup selesa|dia bekerja lebih masa agar keluarganya dapat hidup dengan selesa,"supaya (or agar) marks the purpose; the clause after it states the intended result.",conjunctions,grammar
b1-105,B1,grammar,conjunctions,mcq,"Choose the linker that fits the logic: Dia tidak belajar langsung, ___ dia gagal dalam peperiksaan.","oleh itu",true,"Correct - oleh itu (therefore) introduces the result of not studying.","walaupun",false,"walaupun marks a concession, but failing here is a consequence, not a contrast.","sama ada",false,"sama ada introduces a whether-or choice, not a result.","sebelum",false,"sebelum (before) marks time order, not a cause-and-effect result.",,"oleh itu introduces a consequence: he did not study, therefore he failed.",conjunctions,grammar
b1-106,B1,translation,relative-yang,text,"Translate to Malay: The man who bought the house that we sold is a doctor.",,,,,,,,,,,,,lelaki yang membeli rumah yang kami jual itu seorang doktor|lelaki yang membeli rumah yang kami jual ialah seorang doktor|lelaki yang membeli rumah yang kami jual itu ialah doktor,"Two yang clauses are nested: yang membeli describes lelaki, and yang kami jual describes rumah.",relative-yang,grammar
b1-107,B1,grammar,relative-yang,mcq,"Which sentence correctly uses a nested yang clause?","Saya bertemu pelajar yang memenangi hadiah yang diberikan oleh sekolah.",true,"Correct - yang memenangi describes pelajar, and yang diberikan describes hadiah, each after its noun.","Saya bertemu pelajar memenangi yang hadiah yang diberikan oleh sekolah.",false,"The first yang is misplaced; it must come right after pelajar.","Saya bertemu yang pelajar memenangi hadiah yang diberikan oleh sekolah.",false,"yang cannot stand before the noun pelajar.","Saya bertemu pelajar yang hadiah memenangi yang diberikan oleh sekolah.",false,"The words inside the first yang clause are out of order.",,"Each yang follows the noun it describes, so nested clauses keep the noun-yang-clause pattern.",relative-yang,grammar
b1-108,B1,grammar,relative-yang,mcq,"Spot the error: which sentence is wrong?","Buku yang saya pinjam daripada perpustakaan sudah saya kembalikan.",false,"This is correct - yang saya pinjam describes buku correctly.","Pekerja yang rajin itu dinaikkan pangkat oleh majikannya.",false,"This is correct - yang rajin describes pekerja.","Saya suka rumah yang besar dan yang selesa itu.",false,"This is acceptable - two yang phrases can describe the same noun rumah.","Yang lelaki memandu kereta itu jiran saya.",true,"Correct - this is the error; the noun lelaki must come before yang, not after.",,"yang always follows the noun it describes; the correct phrase is lelaki yang memandu kereta itu.",relative-yang,grammar
b1-109,B1,translation,relative-yang,text,"Translate to Malay: The student who answered the question that the teacher asked received praise.",,,,,,,,,,,,,pelajar yang menjawab soalan yang ditanya oleh guru itu menerima pujian|pelajar yang menjawab soalan yang diajukan oleh guru itu menerima pujian|pelajar yang menjawab soalan yang ditanya guru itu mendapat pujian,"yang menjawab describes pelajar; the nested yang ditanya oleh guru describes soalan.",relative-yang,grammar
b1-110,B1,grammar,relative-yang,word_order,"Arrange to mean The car that was bought by the man who lives next door is new: tinggal / yang / di / itu / kereta / yang / dibeli / oleh / lelaki / sebelah / baharu",,,,,,,,,,,,,kereta yang dibeli oleh lelaki yang tinggal di sebelah itu baharu,"The first yang clause describes kereta; the second yang clause describes lelaki, giving a nested structure.",relative-yang,grammar
